666 110722
36 107 10831
190 245 4437
20 224 16889
497 531 3472
287 379 1651
9 629 8608
142 202 6523
0 272 4611
661 662 1434
219 433 6701
384 529 4402
622 645 7408
19 263 7542
13 28 3054
406 466 4324
38 137 5983
171 527 7189
10 103 8266
226 313 10525
551 628 6055
192 413 5258
590 660 9285
183 601 8659
139 225 8025
329 509 5272
332 526 4663
214 388 6472
388 529 4706
208 546 7654
160 506 1052
24 296 7371
214 540 7107
510 594 7705
450 596 7898
243 582 12348
143 268 1729
234 335 3425
266 393 1439
335 462 3029
11 210 13326
142 185 3321
204 455 5945
253 336 828
203 653 16115
42 598 12904
292 309 3695
173 533 9168
203 506 2119
50 506 12345
215 484 13536
88 384 9448
381 448 2806
237 560 8611
561 654 10625
9 282 6806
365 377 390
184 248 3870
245 621 9686
27 76 3849
425 605 7696
255 510 4921
375 620 8835
192 215 3792
167 184 3341
40 395 8833
79 218 9208
428 557 6196
51 652 11752
68 561 15821
98 461 13601
439 475 5220
72 648 13138
23 466 10095
214 588 9144
157 488 1030
98 312 11821
210 342 7722
32 104 7430
125 177 6539
309 406 4866
80 81 343
214 447 8419
365 452 1845
223 328 9024
20 605 10951
176 204 4970
356 532 5725
428 452 1021
328 659 11649
178 581 12052
332 371 658
456 519 1196
5 200 14043
46 220 11848
3 484 4535
366 446 1346
442 479 7303
53 416 10871
159 217 8200
557 656 9232
17 290 3647
210 492 5996
271 389 784
105 618 18489
371 468 4700
127 321 9923
3 493 9095
369 418 210
551 607 3680
370 373 370
178 495 4994
50 82 1971
84 488 9429
13 364 6136
280 386 1745
49 143 6957
218 495 6771
490 607 7261
81 513 11320
118 619 18283
119 412 11273
233 648 11566
297 319 1007
444 457 1819
163 411 3755
450 635 9127
511 574 5646
449 499 2777
400 663 15868
1 262 7000
174 642 16071
322 423 1766
41 342 6497
94 383 10547
91 396 9966
264 534 6371
318 403 1237
168 431 4838
270 487 2050
28 221 15280
324 336 1099
150 285 1797
36 187 9910
296 554 8314
194 220 2487
21 366 9535
101 579 17810
278 328 365
57 513 14043
95 131 4897
78 287 6555
67 617 13428
34 313 8263
89 227 11447
74 453 9754
148 551 7591
40 304 7055
67 568 15865
587 631 4319
310 515 4712
242 580 11952
446 616 6688
52 172 10119
180 301 6231
13 187 8974
234 324 3869
76 221 11610
79 259 6714
161 599 9466
573 581 2359
100 603 18052
385 661 15979
249 272 1374
71 172 7704
108 223 7438
26 262 8334
15 78 3191
222 256 8022
165 662 18519
61 443 10795
168 415 5311
290 468 5004
372 412 1287
408 471 3965
411 512 3297
509 513 1211
341 642 16395
106 478 14583
378 614 7984
147 588 11594
44 578 16280
167 631 13715
200 335 6076
27 507 13943
353 363 224
465 525 3281
563 634 3236
144 601 8675
116 562 17600
459 469 2647
411 537 4596
232 277 9505
544 569 2737
250 311 3501
144 342 2146
1 376 7116
68 594 15715
346 595 10659
15 264 5053
26 402 8688
52 213 15803
151 576 10159
2 520 8643
403 627 8918
222 228 1264
1 420 7247
214 419 7551
201 637 12825
344 634 9605
397 447 1381
40 383 9142
400 632 8888
487 625 9100
185 190 1067
582 615 5273
47 519 9554
330 537 5710
384 537 4988
352 653 16047
126 410 10305
6 364 7542
428 467 4742
572 656 6524
427 658 12832
230 410 7604
84 214 10148
300 425 2515
576 588 1275
157 441 2878
183 459 4718
417 615 7833
360 633 9732
53 461 10547
382 526 3905
369 518 2575
101 643 12558
107 583 13309
192 627 13255
309 312 3232
405 509 4296
351 636 13284
34 358 8538
257 559 7006
226 380 8402
581 589 1239
592 599 3058
0 158 7339
353 510 4811
104 280 11065
379 582 11546
123 589 16900
32 79 4266
268 376 806
542 644 10358
339 343 48
309 364 4607
296 556 8519
75 511 12654
413 562 6500
421 586 10774
433 619 8012
355 556 7494
235 313 3387
438 443 690
0 13 4964
154 338 2848
153 176 3898
5 415 9187
165 406 4586
450 474 3566
379 423 850
108 220 6533
295 634 9843
286 350 972
450 597 7452
60 147 9568
452 582 9571
437 654 13996
207 290 7443
304 408 1925
160 224 5035
399 539 5073
176 304 5350
204 459 5189
11 200 11992
253 344 953
240 614 9468
95 633 15516
74 212 12379
29 232 15995
195 235 5132
200 293 6684
393 395 292
164 211 3434
263 390 1731
9 191 11916
438 453 1232
6 446 8400
221 643 10503
276 581 11580
492 526 1739
349 377 791
238 243 615
263 452 2932
388 498 1978
56 404 10044
68 82 2067
579 600 3537
22 112 9859
609 659 8698
54 564 14987
488 570 7705
423 608 8930
524 652 15256
478 649 12062
304 466 5368
134 180 5306
66 542 15253
102 247 8936
212 412 7171
25 573 13748
148 265 2849
175 584 14077
147 562 8396
545 653 12102
605 621 2025
270 473 6135
198 516 4386
26 634 10890
467 501 5152
103 298 10282
182 575 10972
450 616 5133
196 354 6257
271 475 6873
45 247 5343
5 175 11066
525 534 1828
151 353 1644
150 606 8588
321 580 10825
280 608 9335
15 537 11035
229 587 7720
167 391 5289
136 179 6885
150 408 1231
145 399 2832
24 198 14307
112 230 10257
151 538 5509
390 637 13065
58 403 10125
202 614 7875
544 665 12840
16 444 6296
174 382 4636
20 569 12057
137 204 11271
83 276 7278
226 368 9107
441 471 3794
14 221 12618
597 648 8314
137 599 18450
265 426 2014
289 327 960
30 167 7760
262 441 1495
17 38 3185
31 448 8519
362 420 775
396 624 8517
397 619 7287
463 614 4528
148 402 3200
23 306 8216
540 544 684
80 665 11478
81 228 9745
465 623 4924
80 391 8032
456 556 5281
235 397 2556
196 591 11339
459 532 2838
404 438 1503
454 665 14985
192 350 5655
194 331 6507
239 524 5078
339 594 11329
5 166 9730
117 649 10818
354 386 1447
31 624 9425
169 655 18786
259 299 1356
13 184 9048
17 380 5080
508 643 11768
212 339 7970
97 418 10933
82 393 8812
202 573 6208
345 487 1992
64 295 8072
395 530 4143
155 251 2829
249 451 3624
67 295 8631
159 463 5635
480 575 7542
218 304 8657
304 417 1693
422 642 15371
48 205 12776
402 650 18010
342 490 2637
531 656 10252
118 127 1505
152 348 2126
117 482 16952
311 588 9856
235 352 1893
187 381 3817
58 334 9658
3 238 8650
257 412 1620
316 509 5658
62 150 10319
68 224 13027
535 592 7513
216 258 6639
48 316 6157
346 421 971
105 650 9359
221 562 8841
191 408 4645
318 487 2696
568 622 2808
450 651 15405
351 471 4790
37 64 2337
102 524 13368
156 432 1411
43 451 8554
93 395 10813
302 455 3466
232 400 8915
484 570 4636
112 452 13201
96 549 17049
344 423 1275
256 529 5201
377 471 4552
263 613 9160
146 654 18079
123 206 6217
184 505 3392
81 100 3208
522 614 5798
44 588 15375
37 569 13428
201 565 7082
86 497 10453
363 411 1214
183 392 4553
16 308 2298
538 581 5553
270 272 248
203 645 12087
70 165 13754
126 284 8918
635 657 2836
149 601 7670
20 448 9384
215 296 9596
218 266 7883
252 326 1573
2 93 9052
256 610 9113
435 578 7964
496 570 7385
260 528 4978
222 291 9290
403 617 7836
198 424 5041
340 534 5692
194 197 1224
234 273 2854
149 588 11298
247 570 10632
44 116 7040
48 145 6177
475 544 3184
411 523 2801
490 582 9177
28 333 8815
577 589 2107
343 606 8220
105 381 11960
265 316 1949
54 461 10472
623 639 6273
99 198 11084
128 551 14266
94 391 10611
413 560 6017
80 412 8745
138 330 5333
25 365 9429
31 187 10598
3 352 7488
24 565 12740
175 285 5024
148 303 3593
3 577 10826
381 625 9717
95 272 9974
269 475 6951
101 466 15060
53 185 12166
137 388 9487
41 438 7190
623 655 7713
31 471 10848
69 312 9779
521 631 7156
42 186 8996
153 523 2685
252 402 1493
615 616 69
99 405 11332
190 221 3448
256 313 2260
338 608 9289
17 28 4823
62 637 12399
87 89 658
137 277 9222
177 572 11580
153 320 2927
62 538 15120
411 430 874
183 427 3708
538 611 5368
454 472 2987
260 265 499
198 249 6432
246 390 2276
128 440 10373
164 318 6167
168 454 5860
501 640 10956
205 576 7156
50 600 13919
37 513 11326
0 414 4938
115 625 17327
78 181 6933
14 603 11157
142 471 6485
394 535 4461
257 350 948
342 542 6306
59 520 12918
176 556 9115
494 583 9222
253 337 871
382 624 9406
131 303 6975
241 614 9536
547 622 5579
253 466 5684
88 364 8676
143 605 10030
67 255 9344
454 562 5759
76 182 7932
427 583 10396
166 246 2721
54 248 8701
213 299 8815
269 640 14079
572 643 7426
433 544 5701
137 308 8179
103 233 13064
22 119 10047
188 258 4725
455 656 13004
354 416 1594
330 357 624
499 591 9854
157 392 2776
495 601 5097
118 518 12296
299 451 2696
460 514 1242
349 421 970
143 153 2452
215 332 8871
377 565 8357
91 218 10272
476 608 2930
288 443 2045
459 498 1294
298 571 10193
40 596 14370
12 293 5551
459 484 7456
512 550 2452
405 596 9941
85 118 4172
36 620 10318
163 620 8744
187 302 5198
522 606 5408
150 224 7534
189 398 5249
498 638 12645
127 498 10472
133 265 7089
112 573 16899
284 556 8588
94 650 11272
100 275 10474
324 365 1244
393 592 11624
149 391 2067
43 234 5043
184 358 4213
354 401 372
17 302 3183
554 578 2880
235 570 11118
398 653 15953
404 436 2414
147 273 1449
484 574 6101
215 590 9457
277 562 7933
126 595 19446
89 370 8997
265 422 1719
68 663 6377
347 370 765
285 541 6704
58 460 12619
41 367 7114
483 528 6049
122 300 9932
15 30 1730
439 565 7301
1 415 7155
438 472 3557
174 282 5133
56 436 9284
285 495 3523
251 625 10354
282 584 12146
327 389 282
50 499 10572
214 344 8359
110 207 7697
124 363 9001
23 238 9502
11 416 7434
380 662 16892
396 565 7805
274 386 1646
58 261 9470
471 658 9920
425 480 7964
157 175 5127
410 548 5880
44 462 9492
523 596 7920
472 650 13914
115 603 19680
473 504 5032
316 403 1627
57 554 16366
0 67 8495
12 106 8983
28 564 14119
47 163 10840
49 555 14833
15 542 11255
192 537 6903
419 643 16234
170 463 7298
10 664 8585
271 552 7611
158 553 4587
38 563 13253
73 269 7679
568 586 2900
210 447 7971
176 338 5097
124 454 10518
21 443 9499
414 495 1536
53 266 8940
205 492 4905
242 534 6518
436 539 5119
257 414 1457
128 369 9372
270 520 3781
182 622 12257
161 335 4628
340 449 2771
12 440 6823
583 595 2274
255 618 8722
335 414 1172
444 605 7058
24 175 10432
248 331 1600
327 567 8438
321 498 3220
138 230 8591
467 468 1526
387 390 1856
41 99 6333
165 501 2388
114 257 11076
2 157 9548
293 546 8017
176 657 18835
404 461 2789
94 296 9256
69 626 12842
146 149 664
350 427 1298
590 613 4590
94 497 12354
187 575 10449
227 381 8264
168 183 2735
245 246 322
249 406 2183
44 533 12408
61 563 15471
628 646 6307
19 146 8825
29 222 14346
176 330 5605
190 524 5312
333 387 1615
175 629 14255
481 627 1825
333 366 564
450 604 4968
178 428 4986
103 535 15159
34 142 8012
148 348 3288
172 587 13222
326 507 5620
83 323 8508
218 555 8184
274 297 833
267 645 16670
94 154 11812
393 574 8915
47 589 15544
36 75 2956
194 222 2755
191 485 11489
233 430 6164
273 665 15541
199 443 6074
3 490 8785
389 579 10235
109 518 13640
15 94 5446
70 249 8158
473 653 12048
118 125 1125
320 577 9526
3 65 6782
354 502 3849
113 543 16223
448 458 1629
372 650 18651
0 504 7632
407 451 1343
111 619 18799
353 615 7946
251 408 1460
150 234 3159
193 231 3846
257 436 3120
2 296 6396
177 224 4976
210 571 9116
246 588 12014
400 582 11183
44 252 7261
631 665 13849
77 592 17529
245 503 4306
172 343 4821
126 250 8473
166 233 8160
152 442 2676
153 304 3160
9 297 6127
558 640 5665
222 453 8284
557 641 7999
88 593 16959
444 513 3371
291 418 1503
143 500 3802
56 514 13339
241 634 11401
506 653 16487
39 436 7606
159 182 3801
194 350 6164
207 297 7795
46 449 8036
173 635 16547
471 636 8833
163 361 4540
489 569 7344
359 398 603
145 512 5407
188 583 11793
72 583 17643
369 563 7553
88 122 5000
366 655 16341
72 367 8590
162 268 4395
85 494 10049
376 653 16669
93 384 10522
77 170 6988
2 326 6595
106 115 644
423 591 11213
322 410 1460
3 324 6763
206 276 6690
125 165 11267
407 583 10698
85 194 8257
252 384 1330
503 591 9440
385 492 2170
20 520 11546
125 245 8894
77 619 12711
190 647 13380
117 239 8875
39 231 15225
354 651 18126
188 551 8072
341 459 3125
594 603 3515
608 613 1118
241 523 4904
122 360 9098
320 398 1001
474 492 5149
563 571 1686
236 256 1330
161 471 4635
458 504 2305
519 547 3012
103 220 8188
148 298 3871
608 630 1823
18 383 9349
6 460 9450
312 508 5900
43 51 1699
87 490 10808
471 623 6029
171 341 4529
93 613 15596
132 133 503
542 585 6567
298 469 5540
304 524 5072
87 426 9615
468 485 4418
283 624 8772
370 386 1045
247 616 9244
463 621 5066
250 544 7610
50 490 10268
360 482 8276
242 409 1906
94 264 9194
143 619 9972
34 611 11854
58 446 11147
49 172 7751
137 534 14769
513 658 12256
401 613 8009
144 363 1798
473 474 1557
277 626 9469
630 643 8644
220 315 9699
372 484 8782
154 207 5098
430 564 7730
164 399 4934
401 648 18172
552 633 4983
95 157 12102
4 437 6351
79 263 6365
336 476 6720
392 622 8327
80 537 12958
61 461 11479
136 394 9686
25 515 12611
289 372 1063
369 616 7650
223 656 13443
324 413 1377
82 442 9151
102 313 11593
321 452 1675
358 619 7737
48 436 6861
162 331 4650
304 493 3662
537 622 5849
170 346 3939
472 481 4716
352 586 11436
294 300 778
283 618 7862
73 201 12752
339 408 1014
227 450 9917
185 350 4336
201 335 6377
345 484 8285
129 217 3797
34 355 8449
297 369 1639
149 204 5827
129 415 9061
38 471 11016
226 358 9254
141 543 8370
83 336 7479
123 466 14119
223 277 8930
466 550 4167
461 618 4908
373 503 3617
195 351 5592
311 358 2182
290 548 7518
327 642 15964
314 626 7923
60 612 13213
65 213 14000
290 389 1056
226 328 9747
299 487 2980
138 369 5132
332 633 9257
562 584 4334
377 598 9297
376 586 11330
208 563 8373
167 630 13846
43 509 12070
11 129 9359
269 490 2798
407 482 7492
91 619 14101
481 554 6184
366 396 467
330 408 1083
129 299 8429
284 509 6104
286 507 5882
90 302 7941
189 504 3890
9 567 11809
450 499 2569
45 659 8134
46 511 10786
277 332 274
336 658 12811
378 538 5372
444 655 15590
213 516 5561
240 432 2234
331 374 945
511 549 3482
43 190 10315
272 518 3173
447 647 12525
8 532 10910
16 572 13663
372 419 337
227 400 9325
74 262 7805
167 194 4184
187 539 7794
131 262 6982
293 597 10710
361 635 12162
125 169 5538
32 659 6209
148 331 3586
199 533 5818
1 566 8387
139 230 8514
204 266 7058
106 197 10787
185 483 11094
260 630 9855
148 440 4083
645 658 4548
37 145 6887
21 499 11834
173 179 1690
334 481 7144
89 641 15344
106 507 13373
411 427 524
132 647 16857
156 330 3320
6 104 9541
123 221 7011
548 658 9177
0 38 5717
233 313 7850
501 602 6211
118 283 10816
525 640 9475
258 336 936
240 509 6059
374 511 4051
140 267 2316
12 309 3698
450 583 8914
164 223 4096
243 558 8679
3 17 5834
174 407 5449
366 387 1079
111 475 18025
457 638 11482
575 643 6825
75 296 7345
392 572 8868
226 526 7714
14 147 6251
126 361 9323
478 560 7174
474 659 8712
11 444 6776
198 600 10394
231 285 8546
148 545 7981
197 228 3825
525 590 8102
158 528 3115
319 579 10463
71 584 18414
184 199 2330
340 413 1381
181 383 3637
161 590 10061
146 284 1657
102 235 8440
184 376 3712
51 100 4661
3 287 7134
77 208 11125
287 617 8704
462 488 2805
109 377 11783
383 488 1375
161 548 5255
271 627 9475
410 587 9827
39 381 8627
134 205 9274
365 563 7851
355 527 4139
227 659 18675
30 155 9973
269 636 13417
145 182 2603
349 353 298
158 462 4251
449 631 6524
66 209 13430
53 143 9078
494 564 6163
67 89 1707
52 442 9666
490 625 8354
325 428 1882
192 606 10326
335 473 5346
357 570 9325
12 449 7963
358 475 6514
32 434 9699
43 533 11853
401 445 1144
171 311 6475
110 368 12052
107 127 4455
106 586 15498
23 296 8409
157 597 9190
98 295 10188
58 579 16812
35 376 8931
259 617 9001
506 528 2954
196 290 6803
54 68 1879
95 536 15552
616 627 1813
185 261 3883
42 178 8754
80 605 15054
225 532 8220
51 80 2290
315 407 1417
236 472 6389
188 456 6484
355 583 11477
111 414 12143
35 509 13475
166 656 18910
1 167 9992
364 641 15668
337 546 7497
30 407 7993
398 425 971
331 439 971
22 132 9311
317 630 8524
215 254 8305
445 513 3193
374 562 7305
79 570 16428
114 217 4738
300 377 2005
8 272 7274
410 623 8520
320 649 17996
100 546 17825
98 638 14591
85 542 13858
124 290 8963
125 622 18369
24 583 14311
70 581 18707
521 608 6445
404 405 312
72 452 9906
135 372 7820
298 443 1975
496 628 8680
103 559 16961
24 107 11171
214 464 10797
225 294 9680
201 437 7337
102 156 11515
266 394 1551
539 587 4677
35 109 8362
61 381 10743
232 448 8611
4 535 9982
240 373 1619
434 555 6033
117 521 13281
235 319 2686
159 576 7455
410 489 1411
320 468 4059
154 326 3075
584 617 5260
243 321 2050
404 665 15380
48 340 6444
276 466 5058
447 568 6703
15 96 5635
149 313 3044
252 489 2884
191 203 2526
196 625 12793
389 556 7353
90 588 18685
96 166 6807
633 651 8845
397 625 8631
246 593 14229
592 636 1396
558 657 9702
504 563 5785
373 555 7269
427 634 9074
517 615 6277
42 184 9480
115 379 11303
42 249 5755
176 223 4929
508 557 3209
400 447 1751
268 366 798
113 224 8063
69 257 9379
291 524 4808
210 466 9335
263 358 1218
89 482 12979
238 317 2781
18 366 8574
8 188 11486
149 478 8754
560 607 2423
332 560 7136
193 588 11048
267 568 9281
18 631 8268
112 251 10371
470 622 5169
334 542 6003
325 539 5909
406 609 7924
301 451 2948
305 562 8409
44 377 7906
185 371 3754
7 49 3530
114 625 17691
219 346 8134
164 577 6642
170 287 3865
10 554 13169
489 531 3401
385 442 1980
41 173 7611
617 625 1627
299 343 869
56 99 5078
180 455 5745
214 479 14052
140 563 10623
286 520 4165
137 515 12525
67 474 12580
353 656 14819
106 540 17124
102 470 14829
33 376 8614
31 336 7274
109 149 10946
132 396 8046
162 182 2514
117 178 7092
88 444 9783
385 495 1930
494 590 9663
253 315 2372
244 369 1232
266 615 8540
430 540 5383
233 578 5016
302 547 7434
10 119 9813
137 246 8192
317 511 5245
65 649 12079
543 621 4463
12 127 7383
6 101 8916
127 161 9350
163 364 4494
382 626 9738
420 633 9326
248 406 1732
346 402 538
167 393 5272
521 554 3695
424 425 190
131 606 15066
578 590 2185
46 148 7569
235 584 13577
531 581 5738
20 549 12897
232 389 9170
379 521 3736
184 451 5083
147 442 2616
251 585 13378
101 480 14306
243 337 1383
380 530 4952
175 522 6689
472 613 4508
155 396 2542
23 108 11065
521 663 18850
306 322 1445
153 232 7057
567 622 3284
341 562 7698
93 567 18133
292 307 1599
19 451 8757
132 453 9078
159 486 2529
361 654 16790
598 618 2340
78 300 6866
136 543 15080
65 384 10008
101 347 10741
381 396 1234
53 462 10815
181 443 5228
242 559 7811
103 403 11122
338 606 8329
129 478 13583
458 537 2827
3 107 14500
143 423 2318
113 170 8216
118 611 19323
167 437 7049
341 491 2969
235 454 3567
171 377 3924
204 450 6690
75 460 11470
202 453 5276
241 314 3211
192 481 11934
251 567 9622
355 522 3381
331 362 930
521 596 7627
25 176 11345
158 328 3779
196 280 6518
266 597 10951
285 506 5576
195 393 5757
240 645 17604
190 255 4505
47 578 15673
47 370 6556
71 156 11656
6 507 12384
133 296 7642
259 655 17155
0 23 6378
312 379 3051
251 641 16111
170 628 12745
314 540 5371
195 213 2549
562 606 1212
33 68 2594
220 645 12516
510 632 7102
109 502 12681
264 272 700
222 456 8449
147 302 1850
422 449 2347
18 296 7254
15 573 13246
398 480 7075
151 237 1476
194 319 7087
239 569 10779
234 621 11177
154 284 3486
97 423 11215
143 638 16184
21 105 9570
366 370 513
582 654 7435
44 518 10522
151 527 4381
16 474 9188
76 382 8497
80 535 12562
69 599 15202
100 512 13986
217 218 3078
18 189 12604
205 339 7167
125 306 9520
108 574 14484
257 523 3880
409 658 12724
127 409 9856
14 87 3885
95 215 12088
288 309 3898
122 129 1213
291 490 3313
290 385 2052
351 481 7627
182 638 16203
194 448 7238
375 593 13150
502 620 8021
589 636 2631
242 601 8158
13 346 6123
519 615 6002
199 453 5552
571 620 3673
284 297 539
280 356 373
210 503 4280
139 638 17278
127 555 14610
355 361 465
579 584 1361
35 306 7229
202 376 5788
187 307 6816
193 631 12768
385 443 1913
140 287 2351
363 547 6298
147 363 1256
115 337 11845
153 324 2844
204 501 4244
94 481 14089
331 425 1513
77 574 17144
140 196 5869
529 586 6480
263 467 6129
81 506 11170
205 367 6604
395 599 8479
377 446 1556
43 652 11539
420 587 10214
142 248 1164
132 581 16111
274 597 10460
272 552 7497
514 555 3850
127 588 17770
89 447 10852
128 139 5971
221 524 6979
119 595 17932
335 438 1286
93 322 10280
93 265 9055
402 502 3318
166 400 4354
116 195 9376
232 421 8109
110 649 9648
363 395 1266
546 637 7546
211 478 14570
86 150 8119
447 551 5482
2 59 6220
337 473 5825
69 216 9388
442 508 4923
136 172 5819
280 434 2423
173 581 13564
391 394 226
374 481 7601
57 332 9598
357 522 3495
81 389 8145
352 618 8002
93 319 9998
264 518 3858
115 530 16155
395 477 5691
260 502 3921
187 623 12832
291 589 11960
386 582 11011
287 531 6259
270 312 2320
251 542 6812
347 636 12851
406 513 3523
148 535 6134
233 323 7845
126 427 10444
43 505 11968
305 481 7565
362 611 9162
619 646 7518
90 108 6470
123 217 3534
9 210 14349
78 659 9391
589 598 2558
251 353 1197
53 115 7407
417 592 12130
120 147 8830
349 400 146
112 581 15262
215 623 13391
142 365 2199
32 301 6147
245 310 3502
109 446 13226
26 650 12120
303 518 4380
115 311 13179
525 631 7362
78 607 15411
262 277 672
197 373 5161
145 523 5014
89 655 13160
332 600 9375
307 633 9095
49 201 12804
231 533 5487
19 176 11286
585 622 5073
13 51 2269
312 662 14740
146 227 8160
381 481 8052
49 322 7582
137 517 12186
10 65 3622
114 360 11156
329 406 964
208 349 7113
157 649 16325
140 349 3081
553 610 4779
68 481 12110
94 461 12634
38 376 7914
90 554 16381
231 593 9178
248 616 8978
266 582 12137
253 523 4523
144 406 2456
466 646 10262
482 566 4650
142 289 2076
10 165 12233
356 596 10809
91 628 14410
166 466 8845
274 513 4549
43 67 2865
7 547 11765
202 330 6645
381 549 6969
231 552 5011
407 510 3851
28 144 9085
378 628 9512
80 185 8080
536 595 6055
428 655 15625
356 562 7648
129 192 5484
58 68 1402
397 543 5778
86 599 16282
353 494 2726
363 467 5564
0 329 4058
280 527 4610
238 443 3208
25 651 10854
302 549 8501
452 535 3381
14 538 11314
153 490 1746
217 612 15249
307 548 8394
336 339 68
66 239 8711
40 421 9169
274 436 2464
456 587 8147
57 632 11874
190 654 17847
164 503 1393
167 215 7015
278 600 9562
346 511 4437
186 428 4713
188 287 5771
82 456 10602
357 432 1545
91 468 13492
302 494 3956
249 377 1581
156 643 14119
45 56 3525
396 570 8719
525 651 14668
107 116 2962
373 409 612
174 255 4279
507 575 6307
132 379 6824
159 291 5048
415 634 8860
127 427 10000
121 625 18277
242 336 1478
593 615 5239
287 474 6651
482 532 5486
68 410 10272
88 252 8126
391 517 2853
23 561 13108
276 447 2346
415 540 4808
492 597 8236
439 590 10773
159 443 3834
80 335 7719
255 320 1657
113 254 10542
180 248 4122
150 488 1946
168 381 4235
149 235 1413
247 274 1274
224 451 9093
56 80 4420
327 549 7062
78 594 16919
577 617 4504
66 459 12368
83 338 7472
233 287 8345
145 252 974
72 631 12651
56 100 5316
92 226 12607
0 560 6962
440 611 7599
206 465 9016
297 342 868
373 648 18334
398 648 17827
507 542 3534
257 593 13247
124 181 5775
321 391 425
22 526 12860
141 608 11516
174 505 6288
204 312 8005
262 419 751
391 460 2738
47 346 6528
47 256 6593
50 384 8779
398 521 3038
80 295 6791
263 468 5433
200 537 4764
252 484 9435
402 475 6139
91 128 3870
147 432 1655
209 293 7894
99 538 15513
543 557 1930
201 644 12187
267 446 2289
337 405 1043
10 17 3243
459 487 1506
139 337 3150
146 563 9191
191 384 4022
262 495 2867
141 161 4405
328 566 8539
75 496 10919
418 498 2386
50 123 6491
360 465 4661
390 588 9994
27 150 9711
56 233 16780
25 652 9039
587 617 4241
419 489 1835
226 495 7605
144 201 5824
217 270 9575
118 477 16459
343 662 15736
97 505 13815
220 337 8650
567 613 2726
206 510 5932
380 560 7027
580 605 3988
131 230 9052
112 551 15367
231 439 8280
512 611 6824
24 527 11408
25 362 9289
12 356 6384
150 569 9568
66 317 8924
82 624 13566
175 450 7553
32 292 6769
157 353 2871
243 328 1668
189 605 10563
95 197 11620
303 537 6943
219 580 9726
17 574 13576
117 173 6139
330 504 4428
405 491 1911
327 519 3176
246 604 9184
77 353 7606
46 200 11374
88 419 9206
479 537 7810
142 237 464
50 621 12465
275 446 1990
421 457 2354
28 522 12179
220 528 8406
171 184 2311
220 560 9985
331 496 2975
253 399 1856
80 582 18794
105 149 11167
134 458 10130
149 186 3347
27 56 1567
17 598 12152
406 487 1205
204 480 11817
156 566 7055
126 365 9681
462 472 2052
242 533 6586
15 418 6268
469 496 3616
0 136 10368
44 623 10306
193 265 5965
630 647 6503
37 581 15861
70 448 11326
47 258 6803
75 617 13492
446 477 5989
398 439 1100
458 580 8229
195 501 3956
599 611 965
204 363 6737
548 665 12374
325 628 8545
137 551 15787
515 587 7320
296 493 3531
300 655 15711
173 514 6699
82 500 10502
142 429 3200
225 234 9461
29 210 13565
553 656 9674
277 615 8099
591 605 3649
346 530 4953
290 339 566
17 45 1554
86 120 4404
453 591 9886
316 391 1226
119 491 11904
142 479 10299
101 408 11060
418 574 9269
428 577 8245
189 256 4450
153 346 2158
402 664 14969
149 641 15714
176 408 5020
81 503 10673
326 389 350
286 547 6857
14 284 5013
143 224 7818
7 246 7826
293 487 2745
3 23 3921
178 399 5509
189 191 1091
168 485 12937
199 616 9796
38 535 12024
273 500 3070
260 357 519
323 596 9802
151 435 2059
203 419 6051
480 585 8135
24 539 12068
6 134 8895
113 385 11121
37 372 7462
357 558 8035
65 147 8973
193 250 4943
178 596 13445
65 607 14951
68 93 1861
103 279 10485
10 582 14761
107 662 7759
417 629 9264
366 664 14601
581 660 10595
101 474 16002
126 651 12179
457 655 13950
182 648 16345
357 615 7966
399 411 503
187 542 7546
215 475 10921
13 580 15663
158 597 9243
78 622 13864
405 426 691
275 616 8032
137 270 9148
366 499 2485
45 536 11191
358 474 6062
168 514 6781
325 588 10485
86 129 3984
299 373 1639
192 391 5926
23 516 12434
632 640 7285
348 377 845
335 361 828
404 513 3684
84 225 9859
330 544 6659
272 360 292
188 252 4724
633 662 10117
19 191 12830
326 465 3864
98 178 8725
277 609 8698
9 248 7184
165 313 5774
179 195 2012
579 664 15132
173 627 14146
95 376 10228
128 234 6372
398 522 2856
261 289 716
115 460 14516
48 185 9367
83 152 7469
96 349 10029
281 363 588
362 395 1361
26 461 9021
296 471 5298
93 377 10016
512 577 5707
59 452 11145
39 494 10398
451 576 8148
228 465 11137
430 520 2646
157 317 3886
86 306 7112
223 466 10416
407 658 12542
29 254 6884
18 589 12292
333 642 16197
152 404 1803
186 628 13212
42 636 14165
20 135 8654
135 427 8756
104 326 11611
108 278 12834
278 508 5701
293 299 423
562 602 1949
244 586 12123
34 213 14846
287 606 8882
64 92 2295
125 496 11339
523 630 7932
122 635 18746
260 384 1183
241 646 16631
102 163 11711
295 357 967
75 308 5478
591 622 3777
502 611 7909
176 450 7232
488 595 9384
138 244 3910
427 464 4656
422 507 4272
108 233 11137
366 418 296
330 587 10538
14 564 13026
33 360 8173
605 617 1680
267 466 5300
48 245 6342
141 198 5552
401 418 529
9 292 6353
260 501 3057
129 372 8123
363 513 4278
235 517 4706
319 375 1660
448 606 5803
411 442 888
85 281 7570
390 566 7875
81 497 10015
169 621 13313
282 465 4346
567 649 9818
25 592 12986
341 495 3015
171 282 4546
78 645 15921
534 656 10337
80 536 12808
70 519 12672
106 445 13980
365 640 13502
96 234 6738
511 605 5408
339 610 8640
